id,name,symbol,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,mineable,exchange,payments
13421,Crypto Perx,CPRX,4,2021-10-27 21:00:24,3.00E+09,0,0,4442,0.018311002,51453.25246,42.9798,5.09106314,-5.51237545,-19.00006841,-45.85862494,-50.18833363,-64.62169347,0,0,54933005.57,No,No,No
7437,MobieCoin,MBX,7,2020-10-18 0:00:00,7.00E+09,0,0,4443,0.001196652,51247.2091,35.4339,-2.28270498,3.85185502,-4.07155705,-38.73904715,-56.11093698,-69.99712399,0,0,8376561.76,No,No,No
15907,HarryPotterObamaSonic10Inu,BITCOIN,2,2021-12-10 7:52:20,1.00E+15,0,1.00E+15,4444,1.03E-09,51078.57642,2.3668,-0.53914896,-1.59612724,-78.41334347,-47.38473269,-64.52149561,-79.02320179,0,0,1034641.43,No,No,No
6766,Satopay Network,STOP,3,2020-08-31 0:00:00,3.90E+08,0,3.90E+08,4445,0.000874152,51075.79334,0.8771,-0.00518236,-2.22147432,-11.50609594,-15.79880968,-8.35655533,-24.02866918,0,0,340919.09,No,No,No
13431,Agricoin,AGX,4,2021-10-28 1:54:57,2.00E+08,0,0,4446,0.011765731,51043.72289,11.5135,-0.83232345,14.39207924,20.57190791,-39.22299362,-29.59620245,-68.72036497,0,0,2353146.2,No,No,No
12911,LimeOdysseyM with ITAM,LOM,2,2021-10-20 5:31:35,-1.00E+05,0,0,4447,0.024683935,50784.45804,190.4216,3.92723968,20.36327022,-8.03513886,-56.81882009,-79.49694062,-91.92630408,0,0,0,No,No,No
15684,Empire Capital Token,ECC,1,2021-12-06 15:22:50,1.00E+08,0,98558261,4448,0.060615988,50598.97231,92.5913,-0.7342759,-1.60620349,-42.02718559,-49.40636049,-13.76611778,35.53472387,0,0,6061598.79,No,No,No
16569,Legends of Elumia,ELU,6,2021-12-28 15:18:05,1.00E+09,0,0,4449,0.054997441,50542.62222,-6.8795,-0.04738629,-2.45540136,-19.25982042,-58.4012623,-58.4012623,-58.4012623,0,0,54997441.31,No,No,No
9265,Porta,KIAN,2,2021-04-16 0:00:00,1.00E+08,0,1.00E+08,4450,0.003268348,50538.70831,-17.1868,-3.28352882,-12.8751575,-49.79369686,-28.01570653,-97.04371405,-97.24993659,0,0,326834.81,No,No,No
14943,Unique Venture Clubs,UNQ,4,2021-11-22 4:45:59,5.00E+08,0,5.00E+08,4451,0.010389057,50491.38079,4.1004,0.00911569,0.11214979,-8.04497342,-30.75926227,-45.01573963,-76.85581868,0,0,5194528.56,No,No,No
14179,Pintu Token,PTU,3,2021-11-09 14:27:20,3.00E+08,0,3.00E+08,4452,0.666467231,50446.41183,-45.16,-0.55892955,-0.57547581,-21.25850243,-25.40019564,-32.48154035,-39.82656973,0,0,199940169.2,No,No,No
18582,DShares,DSHARE,3,2022-03-06 12:34:06,100001,0,81396,4453,10.87371413,50435.36018,13.6083,-0.01961062,9.42074264,-21.19500563,-65.5339623,-82.85441001,-96.43428873,0,0,1087382.29,No,No,No
14746,Titano,TITANO,3,2021-11-18 3:48:03,-1.00E+05,0,835155123,4454,0.01425313,50400.45423,27.4774,-0.55124508,-7.34799599,12.20864541,-78.58101639,-92.3166661,-89.94307294,0,0,11903574.66,No,No,No
15246,Surviving Soldiers,SSG,12,2021-11-27 14:28:36,5.00E+06,0,5.00E+06,4455,0.058416364,50362.56214,-45.5414,-0.44227209,-4.57741447,-31.04209477,-65.97489406,-78.51277488,-21.05442348,0,0,292081.82,No,No,No
9686,My Crypto Heroes,MCHC,9,2021-05-11 0:00:00,5.00E+07,0,0,4456,0.046630677,50304.46298,30.4486,-1.42781201,-1.43932989,-31.67422449,-65.03054686,-71.67927283,-80.96532266,0,0,2331533.84,No,No,No
10798,MiniDOGE,MINIDOGE,9,2021-07-08 0:00:00,1.00E+15,0,1.00E+15,4457,3.94E-09,50108.20045,-29.9365,-1.39273316,-2.06588649,-9.05559074,-42.09473664,-35.11076286,-53.09435454,0,0,3938790.91,No,No,No
17147,Kols Offering Token,KOT,2,2022-01-11 17:45:55,1.00E+08,0,0,4458,0.025172153,50053.36244,6.7098,0.00722164,0.06875193,-14.2593111,-29.29774323,-48.84870171,-70.32287228,0,0,2517215.32,No,No,No
12411,Balkari,BKR,2,2021-10-06 19:54:18,1.00E+10,0,1.00E+10,4459,0.104393116,49718.91962,0,0.00717129,-3.03723355,-2.57220771,-41.02294979,-26.85185817,-47.59803776,0,0,1043931161,No,No,No
9863,TrustBase,TBE,4,2021-05-17 0:00:00,1.00E+09,0,0,4460,0.000326618,49706.73626,-0.738,0.09599896,-11.53168335,-71.14719262,-75.33664987,-76.1878078,-82.34587143,0,0,326617.97,No,No,No
6829,Pearl,PEARL,20,2020-09-01 0:00:00,35000,0,35000,4461,10.2178119,49651.0716,-10.18,1.80877496,-21.22574333,-50.21692874,-55.79327118,-54.0608779,-62.10775881,0,0,357623.42,No,No,No
9651,Ethermon,EMON,8,2021-05-18 0:00:00,4.00E+08,0,4.00E+08,4462,0.021158159,49630.20681,20.5952,-0.37181047,2.80615593,-20.25328556,-36.32475721,-39.26025144,-45.14163809,0,0,8463263.56,No,No,No
15721,MagicCraft,MCRT,13,2021-12-07 6:40:50,1.00E+10,0,1.00E+10,4463,0.003723445,49530.92398,-58.42,-0.06476868,-1.7342332,-16.17469849,-40.27017663,-47.23654198,-72.40894104,0,0,37234447.02,No,No,No
8411,Marginswap,MFI,4,2021-02-08 0:00:00,1.00E+07,0,1.00E+07,4464,0.063805476,49397.57021,-3.566,0.2434823,-5.00530915,-27.08155935,-41.28396088,-46.11278301,-57.99108206,0,0,638054.76,No,No,No
15006,MetalSwap,XMT,9,2021-11-23 1:22:09,2.00E+09,0,2.00E+09,4465,0.203468223,49302.64185,-58.7816,-0.30126239,-1.88849689,-3.64692173,-8.90260483,-18.83798034,-43.7693488,0,0,406936446.9,No,No,No
12735,Piggy Finance,PIGGY,2,2021-10-14 10:11:35,1.00E+08,0,1.00E+08,4466,0.001196889,49300.47815,-36.9063,-0.57378323,-27.21362631,-13.89223328,-37.25278409,-38.86489075,1.72467128,0,0,119688.92,No,No,No
10533,Mindsync,MAI,2,2021-06-21 0:00:00,118810232,0,0,4467,0.008311287,49081.99377,11.5925,0.09139292,5.40279252,12.94126016,4.29527728,-31.52005184,-50.58256386,0,0,987465.88,No,No,No
18194,LogiTron,LTR,2,2022-02-18 10:17:03,-1.00E+05,0,3.00E+10,4468,0.021380158,49027.11023,0,0.00717129,2.10466639,-0.0607401,-27.12653911,-43.40744177,-16.20828249,0,0,641404732.9,No,No,No
14587,Crypto Cavemen Club,CAVE,4,2021-11-16 5:24:16,1.00E+08,0,0,4469,0.255125961,48936.60094,360.0109,-0.10171913,-5.69776875,-40.67190962,-63.90173366,-22.09634986,-56.78316292,0,0,25512596.1,No,No,No
18998,Banana,BANANA,1,2022-03-23 7:12:16,-1.00E+05,0,4347932,4470,3.375085668,48915.6856,104.8407,-1.26228435,-5.20037168,-19.00052243,-46.28096762,-67.72384413,-67.72384413,0,0,14674642.98,No,No,No
19195,GaStream,GSTRM,3,2022-03-30 7:22:43,1.70E+10,0,1.70E+10,4471,0.040941168,48885.77142,-64.6179,-1.52515984,16.61398784,4.59218559,-11.80868877,-4.04839484,-4.04839484,0,0,693952802.2,No,No,No
12124,Defi Connect,DFC,6,2021-09-24 9:11:15,2.00E+14,0,2.00E+14,4472,2.79E-09,48823.57084,142.7174,2.26946266,0.69485161,-35.06829918,-39.08380076,-42.93248521,-61.48828211,0,0,557132.66,No,No,No
19151,MsgSender,MSG,1,2022-03-29 10:22:26,-1.00E+05,0,1.10E+07,4473,0.194354945,48818.18142,-28.9226,-0.84937769,-4.02848411,-31.26788956,-70.83553142,-36.34623495,-36.34623495,0,0,2137904.4,No,No,No
9480,Hope,HOPE,1,2021-04-28 0:00:00,1.00E+09,0,0,4474,0.000151859,48785.3601,-8.6367,0.00717129,-6.74350704,-28.02835313,-31.30270288,-33.12828967,-33.71963301,0,0,151859.06,No,No,No
12576,Geist Finance,GEIST,16,2021-10-10 9:33:56,1.00E+09,0,155271168,4475,0.01128657,48783.2299,-20.2907,0.47942877,3.29285849,-43.13992541,-78.06490349,-91.91785392,-94.90342684,0,0,11286569.99,No,No,No
19499,xJEWEL,XJEWEL,1,2022-04-13 6:56:30,-1.00E+05,0,0,4476,1.307001459,48748.52353,-39.6608,-0.86861946,-3.35845903,-43.34680038,-83.87722338,-84.37692326,-84.37692326,0,0,0,No,No,No
18999,The Web3 Project,WEB3,1,2022-03-23 7:28:49,-1.00E+05,0,1.00E+05,4477,146.2654681,48742.1882,-41.1459,-0.98707828,2.95830903,-29.00552378,-70.51367619,-10.96703084,-10.96703084,0,0,0,No,No,No
19720,The Meebits,NMEEBITS,1,2022-04-23 17:53:10,-1.00E+05,0,0,4478,0.011189615,48692.11652,0.9189,1.18160058,1.73111379,-28.50033803,-40.71717115,-40.71717115,-40.71717115,0,0,0,No,No,No
8020,DeFiato,DFIAT,7,2020-12-16 0:00:00,2.50E+08,0,2.50E+08,4479,0.022861231,48649.83704,-4.2586,-1.17079298,-14.75816058,-56.62011871,-62.6842343,-84.91735183,-75.25612926,0,0,5715307.71,No,No,No
12773,DfiStarter,DFI,6,2021-10-15 6:46:28,1.00E+08,0,1.00E+08,4480,0.038169309,48633.46343,-5.7113,-3.27479603,-4.00570741,-14.24678026,-38.11297972,-50.23954592,-78.86709671,0,0,3816930.89,No,No,No
19181,Kyte.One,KTE,2,2022-03-30 4:24:10,5.00E+07,0,0,4481,0.09571391,48614.6255,170.3978,-1.61900345,1.91841022,-28.64973402,-54.92153171,-54.92153171,-54.92153171,0,0,4785695.5,No,No,No
16693,Paycer Protocol,PCR,5,2021-12-30 16:10:56,7.50E+08,0,1.00E+06,4482,0.023158507,48607.16954,-9.3951,-6.71363257,-6.60260783,-20.85209613,-7.67999116,22.88475104,-39.62918601,0,0,17368880.5,No,No,No
6037,3X Long Chainlink Token,LINKBULL,3,2020-08-03 0:00:00,-1.00E+05,0,1165.316516,4483,0.001035562,48600.111,62.3572,-8.13855713,-9.14506665,-68.84183544,-93.10765687,-94.66767777,-97.60396138,0,0,1.21,No,No,No
18883,Vanguard S&P 500 ETF Tokenized Stock Defichain,DVOO,1,2022-03-16 3:20:44,-1.00E+05,0,0,4484,373.8393762,48434.54936,176.6395,-1.05692231,3.11735087,-6.57507488,-15.72861351,-16.4839913,-16.4839913,0,0,0,No,No,No
19953,MEV Repellent,MEVREPEL,1,2022-05-04 14:14:40,1.00E+09,0,0,4485,0.001118839,48260.28961,-13.8686,-1.30874419,-13.32483021,-52.44558026,-81.67617231,-81.67617231,-81.67617231,0,0,1118839.4,No,No,No
16137,BTC 2x Flexible Leverage Index,BTC2X-FLI,2,2021-12-16 8:05:05,1.00E+06,0,264146,4486,12.76598319,48201.62521,-86.4407,-0.74893925,-1.46269195,-23.52170516,-51.07590351,-53.63959718,-61.43633466,0,0,12765983.19,No,No,No
17945,Restore Truth Token,RTT,3,2022-02-08 3:33:15,8367668134,0,8367668134,4487,0.000212365,47904.64661,-0.8064,-3.33742878,-4.90559064,-13.53041841,-56.13976011,-65.66566565,-73.66044107,0,0,1777002.31,No,No,No
14268,Whive Protocol,WHIVE,4,2021-11-10 10:31:19,1.00E+08,0,1.00E+08,4488,0.009594215,47880.70513,2.6469,-4.52645795,-9.61654481,43.47611176,1.63239414,-0.85832354,-5.13428964,0,0,959421.48,No,No,No
19665,HotMoon Token,HOTMOON,3,2022-04-21 5:39:09,1.00E+14,0,3.85E+13,4489,3.18E-08,47379.69913,71.0014,-10.11351292,-1.51554721,-52.99352316,-78.78917371,-78.78917371,-78.78917371,0,0,3184538.49,No,No,No
18349,FantomPAD,FPAD,1,2022-02-24 8:31:55,-1.00E+05,0,0,4490,0.033968596,47375.92534,0.3228,-0.04166304,-3.7089989,-27.2030487,-53.42446431,-67.17242296,-67.17242296,0,0,0,No,No,No
12481,ROI Token,ROI,2,2021-10-08 0:16:23,5.00E+10,0,44378830000,4491,9.69E-05,47331.55652,175.383,-27.06243898,-26.51124351,-61.99577666,-73.23597051,4565.56687,-84.1952115,0,0,4845503.04,No,No,No
17418,Atlas DEX,ATS,5,2022-01-18 4:01:31,2.50E+08,0,2.50E+08,4492,0.215235169,47309.71906,7.5194,-3.8541376,-9.18217062,-41.35896325,-40.79893395,-25.12361095,-58.58411959,0,0,53808792.25,No,No,No
5418,Latamcash,LMCH,5,2020-04-14 0:00:00,1.00E+09,0,0,4493,0.000159852,47287.27001,-23.9089,0.00717129,-5.87734766,-56.7965363,-71.46221304,-64.42996252,-69.55665167,0,0,159851.65,No,No,No
18074,Lilly Finance,Ly,3,2022-02-14 7:35:46,9.01E+15,0,9.01E+15,4494,8.28E-11,47209.63,-55.2393,-0.84108954,17.48933751,-38.90881493,-58.23045136,-78.56904288,-94.91426218,0,0,745677.59,No,No,No
14492,Nemesis DAO,NMS,8,2021-11-15 6:15:11,-1.00E+05,0,19215,4495,8.313370959,47205.89218,41.643,-0.06215778,-2.9335293,-7.73398538,-36.02440357,-59.01154609,-76.72044435,0,0,159741.42,No,No,No
3712,Cloudbric,CLBK,7,2019-01-29 0:00:00,-1.00E+05,0,0,4496,0.004723238,47154.02127,13.0842,-0.31311432,-0.64961468,-18.19995937,-62.67640847,-64.3605443,-71.48687192,0,0,0,No,No,No
19985,Slam Token,SLAM,1,2021-05-05 0:00:00,1.00E+07,0,1.00E+07,4497,0.650193129,47100.89181,418.8656,-0.51117448,11.83376567,-3.83963055,0.27660466,0.27660466,0.27660466,0,0,6501931.29,No,No,No
9206,Trustworks,TRUST,2,2021-04-13 0:00:00,1.00E+06,0,0,4498,0.40200419,46972.89762,2978.7151,-1.82680859,31.59137417,-6.30143762,-21.4235068,-34.51221438,-17.179897,0,0,402004.19,No,No,No
16020,Reimagined Finance,REFI,2,2021-12-14 3:58:41,1.00E+09,0,1.00E+09,4499,0.010034329,46952.77189,-25.4471,-1.47480429,9.08544941,-27.71558347,-54.06033648,-51.51969128,-71.51207988,0,0,10034329.39,No,No,No
14384,GN,GN,8,2021-11-12 3:09:29,-1.00E+05,0,1.00E+12,4500,5.62E-07,46929.61779,297.18,0.67166281,-12.5065551,-30.20567807,-44.14495069,-50.60039985,-54.52445741,0,0,562226.59,No,No,No
12317,Doren,DRE,1,2021-10-05 2:49:09,9.00E+09,0,0,4501,0.333472348,46798.47482,163.0967,-0.11733217,-2.16695806,-1.10337462,-1.59921186,-36.10616215,-37.74675313,0,0,3001251136,No,No,No
15070,Notable,NBL,4,2021-11-23 13:05:56,1.00E+08,0,1.00E+08,4502,0.026025612,46843.95039,30.8677,-0.60485784,-4.27190091,-16.84078601,-37.15755887,-29.51053715,-55.06684889,0,0,2602561.16,No,No,No
12764,KAINET,KAINET,5,2021-10-15 5:28:21,1.00E+09,0,1.00E+09,4503,0.003927367,46834.22936,7.4348,-0.11081888,0.6617402,-30.1676853,-55.06789782,-54.96060984,-59.04450879,0,0,3927367.19,No,No,No
5629,NDN Link,NDN,2,2020-05-26 0:00:00,8.00E+09,0,5.00E+09,4504,0.001496481,46633.26767,-28.6734,2.13416668,-3.62408481,-52.83036814,-49.36327708,-51.23927306,-43.91444156,0,0,11971844.98,No,No,No
11660,MCFinance,MCF,1,2021-09-06 8:24:58,8.10E+07,0,8.10E+07,4505,0.019981456,46417.77927,220.6413,5.27070662,5.2687559,11.00889978,-26.01314491,-28.66598569,-31.13337549,0,0,1618497.92,No,No,No
11931,Traders coin,TRDC,4,2021-09-16 21:05:57,2.10E+08,0,203451736.2,4506,0.001980932,46310.81024,50.5692,-0.1190843,-7.1925887,-34.03774751,-75.35971563,-76.44077456,-80.85894814,0,0,415995.82,No,No,No
17433,Topshelf Finance,LIQR,10,2022-01-18 10:00:20,1.00E+09,0,1.00E+09,4507,0.000853669,46310.71694,-64.0749,-0.13750295,-2.21629562,-57.62459461,-73.39564079,-81.51951312,-88.41894354,0,0,853668.98,No,No,No
12889,Hundred Finance,HND,23,2021-10-19 10:53:08,1.00E+08,0,1.00E+08,4508,0.110519214,46208.26968,-3.3618,0.20772021,3.67083454,-17.16897487,-71.58805694,-80.72272041,-93.07922438,0,0,11051921.37,No,No,No
12424,Mainston,STON,6,2021-10-07 4:14:16,3.70E+08,0,3.70E+08,4509,0.038037225,46082.88218,3.159,0.02396885,-1.4434415,-1.43700698,47.82458131,401.3599506,390.8732536,0,0,14073773.28,No,No,No
19202,Kusunoki Samurai,KUSUNOKI,3,2022-03-30 9:44:14,8.00E+16,0,8.00E+16,4510,1.93E-10,46026.83019,-13.2484,-6.10078049,16.59257744,-1.90075642,-44.6075551,-65.72389846,-65.72389846,0,0,15468590.54,No,No,No
15028,UXD Protocol,UXP,2,2021-11-23 5:00:04,1.00E+10,0,3.00E+08,4511,0.054564518,46015.96124,387.2636,-0.07064879,1.28586032,-7.5395027,-23.13855021,-4.65380104,-20.79224515,0,0,545645179,No,No,No
18726,Spool DAO,SPOOL,4,2022-03-10 17:10:58,2.10E+08,0,2.10E+08,4512,0.884682488,45874.36883,-7.26,-0.98583928,-3.63180959,-36.15786858,-72.84855541,-71.84135626,-65.06562736,0,0,185783322.5,No,No,No
12961,BullionFx,BULL,2,2021-10-21 5:32:11,399888888,0,0,4513,0.259490232,45787.98112,-3.1429,0.00680969,1.46283962,-2.42603442,-12.79654345,32.00367673,44.48948006,0,0,103767260.4,No,No,No
9502,Pippi Finance,PIPI,3,2021-04-30 0:00:00,-1.00E+05,0,0,4514,0.001510608,45732.23882,-14.9206,0.00709399,-0.06564191,-7.32694235,-23.14308129,-36.87811933,-61.51293006,0,0,0,No,No,No
19358,Church Dao,CHURCH,4,2022-04-06 3:00:22,7.78E+14,0,7.78E+14,4515,1.23E-09,45686.4219,-27.6266,-0.7101736,-2.19887577,-64.24054865,-95.29412378,-84.97859672,-84.97859672,0,0,956205.86,No,No,No
13391,IoTex Pad,TEX,3,2021-10-27 8:15:58,-1.00E+05,0,0,4516,0.067855006,45617.51637,11.6504,-0.21609975,3.49432423,-35.70739125,-58.59222162,-63.57563014,-63.57563014,0,0,0,No,No,No
11794,handleFOREX,FOREX,10,2021-09-10 13:47:11,4.20E+08,0,0,4517,0.030011483,45557.3205,-79.6794,-0.11628261,0.71258605,-7.61041268,-66.41737934,-45.24556294,-57.6414812,0,0,12604823,No,No,No
8675,Minds,MINDS,4,2021-03-03 0:00:00,2.50E+08,0,0,4518,0.512404888,45475.91513,-10.9277,-1.08121025,-4.67366151,-25.36389562,-58.36464372,-59.25516493,-77.38661485,0,0,128101221.9,No,No,No
19981,Neton,NTO,1,2022-05-05 9:35:34,4.00E+09,0,4.00E+09,4519,0.801056565,45389.77121,49.829,6.98565703,9.97704575,33.6886553,-11.29907049,-11.29907049,-11.29907049,0,0,3204226260,No,No,No
5362,StellarPayGlobal,XLPG,2,2020-04-02 0:00:00,9300000,0,0,4520,0.233083683,45187.63684,128.2938,-0.24936698,1.2640656,-26.355328,63.75635941,90.35225289,35.76075799,0,0,2167678.25,No,No,No
17548,0xDAO,OXD,29,2022-01-22 5:55:29,-1.00E+05,0,31499808,4521,0.00305501,45144.65585,-26.2086,0.25426096,1.17158865,-48.62889516,-65.24221703,-85.55473436,-95.71690688,0,0,96232.22,No,No,No
15440,Txbit Token,TXBIT,3,2021-12-01 5:42:26,2.00E+09,0,2.00E+09,4522,0.000994721,45066.66329,4.9105,0.04036639,-10.74461432,-16.2240409,-23.12208839,-28.82970597,-49.2571754,0,0,1989442.85,No,No,No
10405,NftyPlay,POLO,3,2021-06-11 0:00:00,1.80E+09,0,0,4523,0.000490675,45066.0154,575.991,1.66330893,-1.86799014,-36.85946956,-51.98333054,-57.70563347,-74.29689796,0,0,883214.48,No,No,No
19970,Aeterna,AETERNA,1,2022-05-05 6:45:19,4444444444,0,445602,4524,2.732306542,44970.02175,-5.7526,-0.49242301,4.02135714,-47.50790607,-35.02390584,-35.02390584,-35.02390584,0,0,12143584628,No,No,No
17770,NextEarth,NXTT,7,2022-02-01 2:23:51,6.00E+10,0,58332450163,4525,0.003528171,44949.25714,54.1878,1.10461171,2.28744258,-40.73200865,-75.11451857,-75.20336169,-53.30885703,0,0,211690268.7,No,No,No
7919,Tesla tokenized stock Bittrex,TSLA,4,2020-12-09 0:00:00,-1.00E+05,0,0,4526,804.381166,44841.00019,-25.8588,-0.01244146,0.09275452,-3.18238319,-25.09748668,-3.31034241,-11.21521527,0,0,0,No,No,No
15652,GOGOcoin,GOGO,2,2021-12-06 10:23:55,1.00E+08,0,1.00E+08,4527,0.137998956,44839.93679,-10.2246,-0.27364028,0.64600738,-13.31088436,-32.2475055,-31.02708901,-41.08994671,0,0,13799895.64,No,No,No
14849,Centcex,CENX,1,2021-11-19 9:20:21,1.00E+10,0,1.00E+10,4528,0.001383342,44644.85015,-30.2293,-0.96943054,3.59826453,-16.00509032,-50.33383635,-75.77346059,-7.10995295,0,0,13833419.12,No,No,No
10364,APWine Finance,APW,17,2021-06-09 0:00:00,5.00E+07,0,0,4529,0.296196858,44488.09149,-3.0316,-0.53731886,-2.72985243,-39.16489464,-65.96448728,-66.67496875,-74.767057,0,0,14809842.9,No,No,No
18863,ViCA Token,VICA,3,2022-03-16 11:38:13,-1.00E+05,0,2.00E+09,4530,0.593449239,44357.76463,8.4341,4.95452252,-4.04916983,-85.26232766,-32.90120743,-60.33342273,-58.79068504,0,0,1186898478,No,No,No
1982,Kyber Network Crystal Legacy,KNCL,9,2017-09-24 0:00:00,2.26E+08,0,210252943.8,4531,1.53291,44168.25912,-80.7905,-2.16925139,-5.46987253,-35.10805376,-65.11340516,-48.05702203,-27.70758761,0,0.0246,346437660,No,Yes,No
10114,NFT Starter,NST,2,2021-05-28 0:00:00,1.00E+11,0,1.00E+11,4532,1.31E-06,44154.7532,-18.0695,-4.37270482,-2.95780243,-28.08819075,-50.62424407,-64.4492983,-63.35794027,0,0,130878.54,No,No,No
11318,Goldex Token,GLDX,1,2021-08-19 0:00:00,3.30E+07,0,1326000,4533,0.113394762,43906.9413,2659.4262,5.5889669,5.78381738,-30.55995645,-36.4538348,-50.86703566,-57.91413023,0,0,3742027.14,No,No,No
10033,NFTMart Token,NMT,7,2021-05-24 0:00:00,1.00E+08,0,0,4534,0.004655679,43892.79625,14.7581,-1.2385995,-2.7088137,-49.56385571,-62.91080803,-64.0954595,-80.59450259,0,0,465567.92,No,No,No
6088,3X Long Shitcoin Index Token,BULLSHIT,1,2020-08-03 0:00:00,-1.00E+05,0,830.076235,4535,0.2683,43834.75831,9.5417,-5.16083422,-8.7414966,-71.24330118,-93.5004845,-93.85619418,-96.86748395,0,0,222.71,No,No,No
17528,War Bond Token,WBOND,4,2022-01-21 5:36:20,1.00E+09,0,1.00E+09,4536,0.008706577,43682.91038,-43.7414,-5.41696304,-11.03779342,-36.27620497,-79.90313015,-83.90763849,-89.68040887,0,0,8706577.4,No,No,No
14731,Carbon Coin,CXRBN,1,2021-11-18 2:02:15,1.00E+09,0,1.00E+08,4537,0.447005149,43643.97911,0.0249,0.89111292,-0.3465937,-13.94251055,-13.47160871,41.06918793,41.06918793,0,0,447005148.9,No,No,No
13078,DogeZilla,DOGEZILLA,13,2021-10-24 7:20:44,-1.00E+05,0,0,4538,1.04E-16,43631.24606,-31.4271,2.26791323,0.3299348,-32.13573242,-59.1033138,-71.02252058,-68.52650767,0,0,0,No,No,No
5375,Hive Dollar,HBD,2,2020-03-26 0:00:00,-1.00E+05,0,0,4539,0.952125459,43453.87961,250.8879,-1.16064802,-2.1168028,5.71380381,-4.13362647,-4.22017124,-2.08944137,0,0,0,No,No,No
15476,LUXY,LUXY,4,2021-12-02 2:57:26,1.00E+08,0,1.00E+08,4540,0.050415278,43395.75475,-7.4639,-0.00278179,-0.54409009,-17.44367737,-62.73385083,-62.84119475,-61.44792092,0,0,5041527.83,No,No,No
8182,VidyX,VIDYX,5,2021-01-05 0:00:00,1.00E+09,0,0,4541,0.004196368,43390.00215,-39.1189,2.45387401,7.69925922,-17.89907037,109.7658352,90.66502096,49.79493762,0,0,4196367.82,No,No,No
1745,Dinastycoin,DCY,5,2017-06-24 0:00:00,-1.00E+05,0,1993634669,4542,0.000369362,43389.19917,-8.2473,-25.18497479,-3.64527866,40.01807439,-47.43268143,-69.94131911,-72.14671505,0,0,736373.21,Yes,No,No
19599,AmazingTeamDAO,AMAZINGTEAM,1,2022-04-18 9:33:01,1.00E+05,0,0,4543,22.41309914,43357.11252,-59.2055,-0.51117448,-7.70941927,-26.55474748,323.6599926,323.6599926,323.6599926,0,0,2241309.91,No,No,No
17923,LiveNFT,LIVENFT,4,2022-02-07 11:11:08,9.30E+07,0,9.20E+07,4544,0.000588293,43216.85551,13.2627,-0.95154305,8.53587865,-13.70907983,-37.24958972,-48.19861377,-78.4703743,0,0,54711.23,No,No,No
9576,Vulkania,VLK,4,2021-05-04 0:00:00,4.00E+07,0,38767521,4545,0.113302416,43100.77796,6.7144,2.68390914,10.62503652,-12.93879078,-28.83139645,-6.07820494,-7.82736022,0,0,4532096.65,No,No,No
16049,THORWallet DEX,TGT,4,2021-12-14 17:40:53,1.00E+09,0,1.00E+09,4546,0.013548543,42948.3751,44.0628,-0.9342747,3.27727151,-37.56396673,-57.42130045,-71.82210576,-52.76533141,0,0,13548542.54,No,No,No
18048,Ratio Finance,RATIO,2,2022-02-11 2:06:27,1.00E+08,0,1.00E+08,4547,0.896075113,42838.23023,10.4385,0.02098928,-0.11127297,-15.23283448,-18.02387592,-35.9348984,-35.9348984,0,0,89607511.32,No,No,No
8814,Donnie Finance,DON,3,2021-03-16 0:00:00,1.00E+07,0,0,4548,0.669933483,42799.35066,-10.7122,-0.36969207,-6.2447465,-19.11241794,146.2373815,163.6486403,148.9195867,0,0,6699334.83,No,No,No
18009,Shera Tokens,SHR,4,2022-02-10 5:41:42,2.00E+12,0,2.00E+12,4549,6.11E-08,42726.02717,1.8052,-0.32747611,3.19039722,-65.88187986,255557041.2,12994063.55,13982218.66,0,0,122226.08,No,No,No
18769,ARTIC Foundation,ARTIC,3,2022-03-14 3:23:57,-1.00E+05,0,1.00E+08,4550,0.333942864,42672.94274,-11.0048,-2.97283969,-6.78901358,-33.61288481,-57.07646988,-61.5741163,-57.81202929,0,0,33394286.37,No,No,No
18137,Penguin Karts,PGK,1,2022-02-16 9:16:42,2.00E+08,0,2.00E+08,4551,0.034486057,42629.94671,-1.9924,0.05967848,5.89212839,-10.45259816,-79.28575009,-37.36225195,-37.36225195,0,0,6897211.44,No,No,No
10255,Game Ace Token,GAT,5,2021-06-03 0:00:00,-1.00E+05,0,0,4552,1.584469611,42603.79852,-46.9687,-0.50788545,-4.83480956,-22.00398439,-47.37435465,-55.38787849,-63.99677561,0,0,0,No,No,No
15752,Blockasset,BLOCK,5,2021-12-15 6:05:40,3.20E+08,0,3.20E+08,4553,0.138843086,42515.18603,-4.5018,-1.01433179,-3.57627735,-25.89561195,-32.11710433,20.46914604,-45.83985052,0,0,44429787.45,No,No,No
8656,wanETH,WANETH,1,2021-03-02 0:00:00,2.10E+08,0,0,4554,2031.146245,42377.26625,-28.2077,-0.41701202,-1.88451205,-14.92125214,-33.48548365,-26.83999809,-22.43688638,0,0,4.27E+11,No,No,No
16222,MotionWreck Games,MWG,1,2021-12-17 23:51:39,1.00E+09,0,1.00E+09,4555,0.000302719,42332.95145,-1.229,0.33832087,-26.09363076,-52.99359166,-77.33009508,-71.23584708,-89.20565413,0,0,302719.06,No,No,No
